numInitialJobs,queueServiceTime,numTandems,numQueues,queueDelay,switchDelay,communication,numPartitions,cmdline,simulated_time,elapsed_seconds,events_simulated,ev-per-sec,seq-ev-per-sec,speedup
2,exponential(10s),120,10,1s,1000s,mt-np,2,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-2']",214597.76496248646,10.001,9565826.0,956486.9513048696,555680.3455723543,1.7212898727229267
2,exponential(10s),120,10,1s,1000s,mt-np,3,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-3']",311919.5595511976,10.0019,13891556.0,1388891.7105749908,555680.3455723543,2.4994436489280965
2,exponential(10s),120,10,1s,1000s,mt-np,4,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-4']",387771.5599629429,10.0018,17270784.0,1726767.5818352697,555680.3455723543,3.107483638019783
2,exponential(10s),120,10,1s,1000s,mt-np,5,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-5']",480737.9319411476,10.0019,21424785.0,2142071.5064137815,555680.3455723543,3.8548628244308953
2,exponential(10s),120,10,1s,1000s,mt-np,6,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-6']",571585.321842453,10.0021,25461962.0,2545661.611061677,555680.3455723543,4.5811618700309245
2,exponential(10s),120,10,1s,1000s,mt-np,7,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-7']",615044.4389016551,10.0013,27406702.0,2740313.959185306,555680.3455723543,4.931457412557512
2,exponential(10s),120,10,1s,1000s,mt-np,8,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-8']",717127.2866342814,10.003,31955539.0,3194595.5213435967,555680.3455723543,5.748980590726388
2,exponential(10s),120,10,1s,1000s,mt-np,9,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-9']",612166.1294689437,10.0032,27286473.0,2727774.4121880997,555680.3455723543,4.908891296809274
2,exponential(10s),120,10,1s,1000s,mt-np,10,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-10']",646206.9273440818,10.0025,28785779.0,2877858.4353911523,555680.3455723543,5.178981870281807
2,exponential(10s),120,10,1s,1000s,mt-np,11,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-11']",676345.4868148889,10.0021,30144342.0,3013801.3017266374,555680.3455723543,5.423624077656378
2,exponential(10s),120,10,1s,1000s,mt-np,12,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-12']",724935.9726792421,10.0039,32298969.0,3228637.731284799,555680.3455723543,5.810242807776982
2,exponential(10s),120,10,1s,1000s,mt-np,13,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-13']",741867.1507905643,10.0965,33072219.0,3275612.241865993,555680.3455723543,5.894777938370471
2,exponential(10s),120,10,1s,1000s,mt-np,14,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-14']",770750.6414639977,10.0037,34330836.0,3431813.828883313,555680.3455723543,6.175877653812864
2,exponential(10s),120,10,1s,1000s,mt-np,15,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-15']",863863.017521406,10.0014,38491387.0,3848599.8960145577,555680.3455723543,6.925924097694107
2,exponential(10s),120,10,1s,1000s,mt-np,16,"['../cqn_dbg', '-s', '-n..', '-u', 'Cmdenv', '-f', 'omnetpp.ini', '-f', 'partitioning.ini', '--real-time-limit=10s', '--**.numInitialJobs=2', '--**.serviceTime=exponential(10s)', '--*.numTandems=120', '--**.numQueues=10', '--**.qDelay=1s', '--**.sDelay=1000s', '--multithreaded-parallel-simulation=true', '--parsim-communications-class=cNamedPipeCommunications', '-f', 'cqn-120-partitioning.ini', '-c', 'Cqn-120-16']",853607.5860444928,10.0006,38034372.0,3803209.0074595525,555680.3455723543,6.844238846602039
